final_sentence,label
banyak error dia,negatif
perlu intergrasi data antara nib online single submission dukungan subsidi produksi kldi lainnya,positif
mantap membatu,positif
bagus sekali,positif
mantap mudah,positif
tidak beres,negatif
aplikasi berguna sekali,positif
tidak membantu,negatif
kebijakan tidak jelas,negatif
membantu pekerjaa,positif
terima kasih mudah mudahan bermanfaat,positif
niat tidak membuat aplikasi,negatif
tidak jelas aplikasi fake sedot data,negatif
luar biasa tertolong mudah mudahan segera keluar nib mendaftar industri pengolahan minyak obat tradisional farmasi,positif
cara daftar perizinan penjualan lpg subsidi bantu dibantu,positif
aplikasi tidak bermutu,negatif
apliaksi bermasalah,negatif
membantu segala perkara,positif
tidak buka,negatif
mudahan daptar,positif
buat nib tidak jalan admin tanggal oktober,positif
keren nih aplikasi dia,positif
pokok dia keren,positif
ok aplikasinya bagus,positif
error admin,negatif
aplikasi tidak jelas plokkkkk,negatif
apilikasi paling buruk membuat susah,negatif
aplikasi abal abal,negatif
rdtr belum menyeluruh oi mana pelihara ikan akuariumnya tidak dikasih air,negatif
dana aplikasinya korupsi,negatif
mudah mudahan ke depannya kebih baik,positif
gagal unduh,positif
aplikasi bagus,positif
mohon sempurnakan,positif
aplikasi dia tidak berguna,negatif
woi aku tidak nerbitin nib dia,negatif
bagus terima kasih pak,positif
aplikasi mempersulit,negatif
keren error dia,negatif
aplikasi buruk bangsat,negatif
tidak cek nib,negatif
banyak error,negatif
fungsi aplikasi,negatif
mempersulit,negatif
uh membuat susah mah,negatif
kian susah mau membuat nib dia,negatif
memudahkan,positif
bagus mantap keren adik,positif
membantu,positif
membantu banget,positif
mohon percepat prosesnya,positif
sekelas pemerintah aplikasi dia kerap error hmmm,negatif
kartu tanda penduduk beda alamat mengapa,negatif
membantu usaha mikro kecil dan menengah,positif
membuat perijinan penjualan produk,positif
baik membantu,positif
obrolan petugas tidak dibalas,negatif
jika nib keluar beri bintang,negatif
parahaplikasi tidak guna menyulitkan rakyat,negatif
hancur mempersulit rakyat,negatif
kelewat rumit,negatif
birokrasi indonesia sampah,negatif
membatu sekali,positif
forbidden akun gagal,negatif
okmudah digunakan,positif
membantu,positif
hasil korupsi beginu wkwk,negatif
mudah mudahan membantu,positif
buat nib muterr muluuuchat bantuan tidak jelas,negatif
bagaimana mau membantu rakyat begini,positif
aplilasinya sekarang ribet,negatif
tidak work woiiii komentar b fiktif,negatif
tidak guna,negatif
maintance mengapa berminggu,negatif
serba mempersulit,negatif
ribeddanmempersulit,negatif
aplikasi hebat lotta juice segar,positif
arahkan croom,negatif
mantap lanjutkan,positif
bagus sekali,positif
bismillah allah nsya allah lancar usaha kedai makan,positif
kacau sekali,negatif
memudahkan perijinan,positif
cukup membantu,negatif
gagal validasi perytaan mandiri,negatif
kesulitan cari data,positif
kerap ngehank,negatif
aplikasi bodoh sangat bodoh,negatif
menyusahkan rakyat,negatif
menyusahkan,negatif
tidak bisa dibukaa,negatif
online single submission mudah dijangkau oleh orang orang dipedesaan mengurus perijinan,positif
nib tidak keluar,negatif
tidak membantu,negatif
bagus sekali,positif
sekarang bagus,positif
membantu sekali,positif
cara ngerubah nib baru,negatif
buat nib pribadi bagaimana,positif
tidak unduh nib,negatif
kamu kadang kadang,negatif
buruk banget menyusahkan,negatif
mantap aplikasinya,positif
aplikasi payah menyusahkan,negatif
belum paham,positif
buruk sekali,negatif
ribet daftar nib,negatif
membantu perizinana,positif
menyusahkan masyarakat,negatif
error sana error sini,negatif
membuat nib tambah susah,negatif
satu kata ribet,negatif
tidak buat nib,negatif
tidak dibuka,negatif
mempermudah masyarakat,positif
mau membuat nib susah,negatif
muka bahlil ganggu,negatif
mantap aplikasinya,positif
kembangkan,positif
bismillah mudah mudahan bermanfaat,positif
aplikasi penipu tidak guna,negatif
akwowkwok birokrasi pemerintah kamu andelin,negatif
aplikasi menyusahkan,negatif
downloadnya lama,negatif
membantu prosesnya nib,positif
kerap error tidak jelas,negatif
aplikasi kedada gunanya,negatif
ribet sekali,negatif
ok berusaha ber nib,positif
puas akun,positif
maasyaa allah mudahnya urus nib,positif
aplikasi menjengkelkan,negatif
tidak jelas,positif
mudah dipahamin,positif
tahap percobaan,positif
buruk aplikasi dia,negatif
aplikasi bobrok ngebug mempersulit rakyat,negatif
aplikasi ribet buruk,negatif
alhamdulillah tebaik,positif
terima kasih mudah mudahan berhasil,positif
membanti,positif
online single submission sekarang rumit,negatif
aplikasi kerap error,negatif
aplikasi knt,negatif
tidak buka sandi benar,positif
baru coba loading,positif
mantap terdahsyat,positif
sangar membantu,positif
penerbitan nib sekarang lambat,negatif
aku berkata kasar,negatif
mkain ribet sekarang,negatif
menyusahkan,negatif
susah mau masuk,negatif
tidak guna membuat,negatif
mudah mudahan bermanfaat,positif
lama verifikasinya,negatif
aplikasi kurang canggih,negatif
bantu akun bin,positif
biasa,positif
mempersulit pengguna,negatif
iumk belum terbit,positif
mantap sekali,positif
membingungkan,negatif
semoga bermanfaat,positif
birokrat paling mudah se dunia,negatif
hati data pengguna bocor,negatif
online single submission  terbaru sama,negatif
mudah diakses,positif
terima kasih bermanfaat,positif
membingungkan,negatif
semoga maju,positif
ok intinya,positif
disampaikan,negatif
rupanya rumit,negatif
memudahkan,positif
mantafffff jiwaaaaaa,positif
error melulu sangat bodoh,negatif
permudah,positif
membantu pelaku usaha,positif
kembalikan online single submission lama,negatif
newbe agak ribet,positif
pertahankan,positif
baik sekali,positif
pembaruan,positif
mengapa akses susah,negatif
banyak error,negatif
baik sekali,positif
mau coba dulu,positif
terima kasih online single submission,positif
mukanya mengesalkan,negatif
aplikasi tidak guna,negatif
tidak jelas banget membuat akun tepat masuk buat membuat nib dia tidak anjing ingat kalian gaji lewat pajak jangan mempersulit usaha mikro kecil dan menengah kesal banget anjing,negatif
aplikasi bagus Cuma mau daftar nib masuk link lalu buat fungsi aplikasi anggaran buat aplikasi mahal mengapa tidak maksimalkan payahpayahpayah,negatif
benar pakai aplikasi supaya mudah disuruh daftar web aduh tepat buka web mau login,negatif
aplikasi bagaimana giliran download disuruh web web dia tidak bisa dibuka,negatif
tidak buat nib di sini unduh daftar capek udah,negatif
aplikasi model aplikasi mengapa tidak gae daftar aplikasi mbi web podo tidak e lakon ngeneki terusno tidak,negatif
bagaikan biasa aplikasi pemerintah tidak beres,negatif
buruk orang mau bljar tertip dipersulit buat daftar,negatif
lelah install tidak daftar nib lewat aplikasi,negatif
aplikasi milik pemerintah merepotkan administrasi,negatif
erooooorrr melulu udah ruweeeetttt,negatif
tidak masuk sangat bodoh,negatif
rab mantap,positif
mau log in mental,negatif
aplikasi bug,negatif
aplikasi percumabohong,negatif
ruwet angel,negatif
aplikasi tidak jelas,negatif
error ketika login,negatif
tidak guna lag,negatif
mantap terima kasih,positif
cukup bagus,positif
bagus,positif
tidak jelas,negatif
aplikasi payah,negatif
aplikasi sampah,negatif
error lama,negatif
aplikasi error,negatif
kerap crah,negatif
susah,negatif
ribet susah,negatif
aplikasi najis,negatif
aplikasi haram,negatif
buruk,negatif
aplikasi sampah,negatif
tidak jelas,negatif
buruk,negatif
aplikasi scam,negatif
aplikasi bug,negatif
error melulu,negatif
aplikasi tidak berguna,negatif
uninstall,negatif
banyak bug,negatif
aplikasi buruk,negatif
error melulu,negatif
gagal,negatif
aplikasi kotoran,negatif
susah banget,negatif
bug parah,negatif
aplikasi tai,negatif
tidak jelas,negatif
tidak kompeten,negatif
susah,negatif
konyol,negatif
cacat,negatif
buruk,negatif
buruk,negatif
ampas,negatif
tidak jelas,negatif
bagus,negatif
susah,negatif
pening,negatif
bosan,negatif
prematur,negatif
ok,positif
keren,positif
oke,positif
mantap,positif
keren,positif
terbaik,positif
baik,positif
mantap,positif
mantap,positif
bagus,positif
bagus,positif
okeee,positif
terima kasih,positif
bagus,positif
mudah,positif
aplikasi bagus,positif
bagus apls,positif
ok menbantu,positif
baik,positif
okee pol,positif
terima kasih,positif
belum paham,positif
ok banget,positif
kerap internal server error,negatif
aplikasi buruk server erorrrrrrrr,negatif
kerap banget errror,negatif
buruk,negatif
ribettttt,negatif
tidak jelas,negatif
coba dulu,positif
aplikasi error,negatif
ok,positif
,positif
terima kasih,positif
bagus jon,positif
benerno seg aplikasine ikut baru diwajibno tidak genah tidak ngenakno masyarakat garai mangkel entot,negatif
aplikasi force close vivo versi os,negatif
aplikasi gagal,negatif
error,negatif
keren,positif
mudah,positif
mantap kali,positif
mantap cepatakurat,positif
kerap error,negatif
loading terus menerus,negatif
lambat parah,negatif
siput,negatif
lambat,negatif
lancar,positif
aplikasi ok,positif
cocok,positif
bagus sekali banget,positif
program membantu mempermudah buat mengajukan izin usaha kelas kecil,positif
bug draft kosong,negatif
aplikasi error melulu,negatif
cepat mudahsemoga bermanfaat kemudian hari,positif
ons indonesia ok,positif
i really gratefull this aplikasi,positif
mantap,positif
lumayan ok,positif
alhamdulillah lancar,positif
kerap error,negatif
buruk banget,negatif
tidak guna,negatif
lambat tanggapan,negatif
aplikasi busuk,negatif
aplikasi cacat,negatif
mantap,positif
banyak kendala,negatif
lambat,negatif
masuk,positif
membantu,positif
hebat,positif
suka,positif
ok,positif
goid,positif
mantap,positif
weee,positif
sipppp,positif
mantap,positif
keren,positif
terbaik,positif
kreeennn,positif
mantap,positif
bagus sekali,positif
baik,positif
mantap,positif
recomended,positif
oke,positif
baik,positif
exellent maknyuzzz,positif
jasa interior,positif
keren banget,positif
kadang lambat,positif
bagus apps,positif
super bagus,positif
bagua,positif
praktis cepat,positif
puas,positif
bagus pekerjaan,positif
aplikasi oke,positif
mantap,positif
bagus,positif
bagus pekerjaan,positif
mudah,positif
bagus sekali,positif
mantap,positif
bagus,positif
istimewa,positif
ok,positif
keren,positif
membantu,positif
sagat baik,positif
baik,positif
bagus,positif
terima kasih,positif
madep,positif
terima kasih banyak,positif
coba,positif
misrah,positif
sangat disarankan,positif
bagus,positif
memuaskan,positif
rekomendasi,positif
best aplikasi,positif
unduh hasill nib susahhh,negatif
lambat,negatif
bermanfaat,positif
keren,positif
abang amerika serikat sekali aplikasinya,positif
luar biasa,positif
goodx,positif
pokoky oke,positif
mulai normal,positif
mantap,positif
berkah,positif
mantap,positif
bagus,positif
superior,positif
bermanfaat,positif
aplikasi keren,positif
hebat,positif
bagus,positif
berjaya oos indonesia,positif
ribet,negatif
dumb,negatif
recomented,positif
mantap,positif
manttap,positif
insyaallah baik,positif
aplikasi berjalan lancar,positif
bagua,positif
bagus,positif
sae sae sae,positif
aplikasi bagus,positif
mantop,positif
aplikasi kotoran ngelek,negatif
bagus,positif
bagus pekerjaan,positif
aplikasi loading ngehabisin data,negatif
ah error melulu,negatif
sistem murahan kebanyakan bug,negatif
aplikasi sangat bodoh,negatif
parah benar,negatif
junk,negatif
infinixintef,positif
mantap,positif
luaaaaar biasa,positif
semoga bermanpaat,positif
lancar aku katambah bintang,positif
susah banget,negatif
buruk,negatif
kota jam,positif
bagaimana cara masuknya error melulu kamu,negatif
error,negatif
mudah in allah,positif
coba dulu,positif
rekomendasi,positif
baik,positif
berhasil,positif
eroro trosssss begini amat aplikasi negara,negatif
tidak log in,negatif
aplikasi bodoh,negatif
parah,negatif
petugas keamanan internal,positif
sampah,negatif
baik,positif
goods aplication,positif
aplikasi jancug,negatif
force closed,negatif
mau masuk error,negatif
aplikasi sampah,negatif
akhirnya log in,positif
buruk sekali,negatif
kerap error,negatif
susah masuk,negatif
cakap,positif
mohon servernya benarkan loading melulu force close,negatif
payah,negatif
thks hope bagus help,positif
tidak guna,negatif
simple,positif
mantap,positif
bermanfaat,positif
mantap,positif
bagus,positif
buruk,negatif
error,negatif
susahhhhhhhh,negatif
mantap,positif
sip,positif
oke,positif
ok sip,positif
oke banget,positif
adalah jobb bagus,positif
hai rina,positif
aplikasi error,negatif
manfaat,positif
belum mulai,positif
sippp,positif
ok,positif
now we have entered era ai agi ai asi i hope online single submission indonesia continues improve increase capabilities become a super ai a super ai that belum do anything that exceeds humans an ai that belum improve repair itself an ai that belum analyze structure documents accurately in detail pakai training menyala itself orang output that will menjadi produced an ai that belum menjadi fully integrated into entire sistem an ai that belum menjadi fully integrated into humanoid robots,positif
angel angel jian angel mau masuk mengapa erorrrrr error erorrrrr,negatif
i terima kasih kamu much all officer in rank online single submission situs web platform an awesome effort established sponsored oleh indonesians authorities that charging naik consistanty teknologi informasi adalah more likely motivated force which hopefuly pakai amerika serikat as a micro entepreuner small offline reseller would menjadi able pindah ahead despite korona outbreak both sok called pandemic stage orang endemic stage protective measures adalah like a necessity vaccination would menjadi needed too,positif
aplikasi kepiye jiaaan mendaftar error,negatif
tidak kenek digawe nyusahke,negatif
penerbitan gagal server henti found,negatif
aplikasinya force close,negatif
error tidak gunakan,negatif
susah login,negatif
ngisinni,negatif
sistem gampang error,negatif
force close,negatif
dulu bagus serkarang error,positif
bagus,positif
bagus sekali banget,positif
bagus jobs,positif
syusah,negatif
aplikasi jellek,negatif
aplikasi rusak,negatif
rumit,negatif
tidak bisa masuk,negatif
buruk,negatif
awass pajak,negatif
tidak jelas,negatif
aplikasi sangat bodoh,negatif
best best aplikasi indonesia,positif
bapuk,negatif
konyol,negatif
jak,negatif
tidak bagus,negatif
error,negatif
susah,negatif
waitlist,negatif
bulahiiit,negatif
sempurna,positif
alhamdulillah,positif
keren,positif
bermanfaat,positif
online single submission,positif
muantab,positif
keren,positif
baghs,positif
bagus,positif
mantap,positif
bug,negatif
ibu tyas ibu tyas,positif
